image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_04520.jpg,0.356539,0.017824,0.005000,0.005000,0.070952,0.047315,0.005000,0.056319
img_04532.jpg,0.241086,0.133443,0.103203,0.023822,0.098735,0.111112,0.095456,0.129936
img_04546.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_04554.jpg,0.925500,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_04559.jpg,0.241086,0.133443,0.103203,0.023822,0.098735,0.111112,0.095456,0.129936
img_04562.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_04563.jpg,0.644194,0.005000,0.005000,0.005000,0.005000,0.010769,0.005000,0.005000
img_04585.jpg,0.005000,0.005000,0.005000,0.005000,0.995000,0.005000,0.005000,0.005000
img_04586.jpg,0.241086,0.133443,0.103203,0.023822,0.098735,0.111112,0.095456,0.129936
img_04603.jpg,0.993693,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_04624.jpg,0.241086,0.133443,0.103203,0.023822,0.098735,0.111112,0.095456,0.129936
img_04629.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_04640.jpg,0.106989,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.428108
img_04642.jpg,0.005000,0.005000,0.005000,0.005000,0.995000,0.005000,0.005000,0.005000
img_04647.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_04657.jpg,0.987096,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_04661.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_04671.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_04675.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_04696.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_04705.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_04712.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_04719.jpg,0.241037,0.005000,0.005000,0.005000,0.005000,0.006390,0.005000,0.221462
img_04723.jpg,0.022675,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.896682
img_04726.jpg,0.005000,0.005000,0.005000,0.005000,0.995000,0.005000,0.005000,0.005000
img_04740.jpg,0.005000,0.005000,0.005000,0.005000,0.995000,0.005000,0.005000,0.005000
img_04750.jpg,0.005000,0.005000,0.005000,0.005000,0.995000,0.005000,0.005000,0.005000
img_04752.jpg,0.990111,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_04757.jpg,0.522027,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.052137
img_04766.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_04795.jpg,0.178945,0.009644,0.005000,0.005000,0.005000,0.005000,0.279427,0.027485
img_04811.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_04814.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_04830.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_04835.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.979845,0.005000,0.005000
img_04856.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_04860.jpg,0.631478,0.005000,0.005000,0.005000,0.005000,0.009323,0.005000,0.005000
img_04870.jpg,0.350491,0.005000,0.005000,0.005000,0.005686,0.005000,0.005000,0.005000
img_04872.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_04879.jpg,0.241086,0.133443,0.103203,0.023822,0.098735,0.111112,0.095456,0.129936
img_04885.jpg,0.045878,0.034803,0.005000,0.005000,0.005000,0.005000,0.005000,0.080538
img_04888.jpg,0.313163,0.036974,0.005000,0.005000,0.079752,0.064224,0.006032,0.076046
img_04921.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_04949.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_04959.jpg,0.931121,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_04962.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_04975.jpg,0.432445,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.099663
img_04990.jpg,0.011490,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.827834
img_04991.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05015.jpg,0.241016,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.274965
img_05016.jpg,0.502138,0.005000,0.005000,0.005000,0.005419,0.031550,0.005000,0.022677
img_05021.jpg,0.005000,0.005000,0.005000,0.005000,0.995000,0.005000,0.005000,0.005000
img_05026.jpg,0.160949,0.012072,0.005000,0.005000,0.005792,0.111495,0.009344,0.170673
img_05030.jpg,0.006824,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.316055
img_05038.jpg,0.988432,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05046.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_05055.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05059.jpg,0.005000,0.005000,0.005000,0.005000,0.995000,0.005000,0.005000,0.005000
img_05064.jpg,0.935900,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.007374
img_05068.jpg,0.196669,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05074.jpg,0.157722,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05076.jpg,0.913043,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.019810
img_05078.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05084.jpg,0.973953,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05085.jpg,0.005764,0.005000,0.005000,0.005000,0.957909,0.005000,0.005000,0.005000
img_05087.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05095.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05119.jpg,0.763928,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05137.jpg,0.674510,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05139.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_05147.jpg,0.241032,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.233170
img_05156.jpg,0.397885,0.006139,0.005000,0.005000,0.005000,0.016689,0.005000,0.005000
img_05185.jpg,0.241086,0.133443,0.103203,0.023822,0.098735,0.111112,0.095456,0.129936
img_05186.jpg,0.762175,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.012199
img_05192.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_05196.jpg,0.005000,0.005000,0.005000,0.005000,0.995000,0.005000,0.005000,0.005000
img_05209.jpg,0.133660,0.005000,0.005000,0.005000,0.284451,0.005000,0.005000,0.005000
img_05210.jpg,0.826140,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05211.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.978148
img_05222.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05236.jpg,0.241052,0.129214,0.096041,0.022021,0.096017,0.108741,0.091522,0.130472
img_05241.jpg,0.424107,0.005000,0.005000,0.005000,0.005000,0.039244,0.005000,0.005000
img_05244.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05251.jpg,0.014744,0.005000,0.005000,0.005000,0.005000,0.005000,0.132169,0.198397
img_05253.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_05260.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05264.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_05268.jpg,0.028795,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.902857
img_05269.jpg,0.993079,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05273.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05276.jpg,0.005000,0.005000,0.005000,0.005000,0.995000,0.005000,0.005000,0.005000
img_05284.jpg,0.555320,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05292.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_05293.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.951651
img_05322.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05328.jpg,0.272125,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05336.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05341.jpg,0.090248,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.631163
img_05349.jpg,0.241086,0.133443,0.103203,0.023822,0.098735,0.111112,0.095456,0.129936
img_05359.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.994229
img_05378.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05393.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05410.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_05426.jpg,0.241049,0.005000,0.005000,0.005000,0.005000,0.013152,0.005000,0.195385
img_05433.jpg,0.020606,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.950014
img_05434.jpg,0.029125,0.005000,0.005000,0.005000,0.579372,0.005000,0.005000,0.005000
img_05438.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05439.jpg,0.754707,0.005000,0.005000,0.005000,0.005000,0.010929,0.005000,0.005000
img_05440.jpg,0.046529,0.005000,0.005000,0.005000,0.098236,0.005000,0.005000,0.005000
img_05445.jpg,0.848294,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05454.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05459.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05463.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_05471.jpg,0.187494,0.034333,0.007209,0.005000,0.013730,0.022968,0.171736,0.092367
img_05475.jpg,0.005000,0.005000,0.005000,0.005000,0.995000,0.005000,0.005000,0.005000
img_05479.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05488.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05489.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05492.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_05508.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05516.jpg,0.175447,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.092628
img_05520.jpg,0.006218,0.005000,0.005000,0.005000,0.005000,0.961702,0.005000,0.005000
img_05525.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05539.jpg,0.557487,0.005000,0.005000,0.005000,0.005000,0.014962,0.005000,0.005000
img_05548.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05558.jpg,0.643632,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.039211
img_05563.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05568.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05572.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_05580.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05584.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05587.jpg,0.005000,0.005000,0.005000,0.005000,0.995000,0.005000,0.005000,0.005000
img_05595.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05603.jpg,0.241086,0.133443,0.103203,0.023822,0.098735,0.111112,0.095456,0.129936
img_05612.jpg,0.976557,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05613.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_05615.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05623.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05640.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05653.jpg,0.241086,0.133443,0.103203,0.023822,0.098735,0.111112,0.095456,0.129936
img_05654.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05657.jpg,0.005000,0.005000,0.005000,0.005000,0.984878,0.005000,0.005000,0.005000
img_05672.jpg,0.241086,0.133443,0.103203,0.023822,0.098735,0.111112,0.095456,0.129936
img_05673.jpg,0.241919,0.005000,0.005000,0.005000,0.005000,0.005205,0.005000,0.227985
img_05682.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.731594
img_05692.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_05718.jpg,0.661040,0.005000,0.005000,0.005000,0.005000,0.024914,0.005000,0.005000
img_05719.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_05721.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_05722.jpg,0.005000,0.005000,0.005000,0.005000,0.980676,0.005000,0.005000,0.005000
img_05724.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05731.jpg,0.005000,0.005000,0.005000,0.005000,0.995000,0.005000,0.005000,0.005000
img_05735.jpg,0.165987,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.040009
img_05740.jpg,0.275210,0.071987,0.018205,0.005000,0.088907,0.085067,0.025121,0.100141
img_05743.jpg,0.801006,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05754.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05755.jpg,0.931202,0.005000,0.005000,0.005000,0.008130,0.005000,0.005000,0.005000
img_05766.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05768.jpg,0.214422,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.037555
img_05775.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05790.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05792.jpg,0.916835,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05794.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05805.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05813.jpg,0.711707,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.010423
img_05817.jpg,0.236265,0.116757,0.075821,0.018358,0.080626,0.088348,0.108890,0.116579
img_05824.jpg,0.005000,0.005000,0.005000,0.005000,0.995000,0.005000,0.005000,0.005000
img_05828.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05835.jpg,0.895461,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05838.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05857.jpg,0.930740,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005329
img_05864.jpg,0.424076,0.006046,0.005000,0.005000,0.059716,0.030054,0.005000,0.035999
img_05879.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05882.jpg,0.903755,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.057189
img_05896.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05908.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05915.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.992487
img_05916.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05922.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05927.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05940.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05948.jpg,0.660035,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05950.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05953.jpg,0.293027,0.052483,0.007507,0.005000,0.084410,0.074414,0.012729,0.087855
img_05958.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_05960.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.992936
img_05963.jpg,0.196627,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.130827
img_05967.jpg,0.229871,0.101214,0.062557,0.012918,0.070847,0.111159,0.072627,0.134479
img_05976.jpg,0.241086,0.133443,0.103203,0.023822,0.098735,0.111112,0.095456,0.129936
img_05979.jpg,0.300296,0.075942,0.020521,0.007964,0.045528,0.083108,0.044835,0.063661
img_05981.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_05989.jpg,0.032427,0.005000,0.005000,0.005000,0.465877,0.005000,0.005000,0.005000
img_06001.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_06003.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005467
img_06010.jpg,0.023568,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.754625
img_06021.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_06033.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_06037.jpg,0.020057,0.005000,0.005000,0.005000,0.228686,0.005000,0.005000,0.005000
img_06038.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_06042.jpg,0.844643,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005689
img_06059.jpg,0.005000,0.005000,0.005000,0.005000,0.995000,0.005000,0.005000,0.005000
img_06065.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_06067.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_06076.jpg,0.241086,0.133443,0.103203,0.023822,0.098735,0.111112,0.095456,0.129936
img_06097.jpg,0.129904,0.005000,0.005000,0.005000,0.005000,0.111686,0.005000,0.194419
img_06099.jpg,0.031777,0.005000,0.005000,0.005000,0.626245,0.005000,0.005000,0.005000
img_06101.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_06103.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_06137.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_06144.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_06147.jpg,0.690934,0.005000,0.005000,0.005000,0.008591,0.005000,0.005000,0.005000
img_06165.jpg,0.056058,0.050879,0.005000,0.005000,0.005000,0.005000,0.005000,0.233415
img_06174.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_06186.jpg,0.921900,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_06189.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_06203.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_06207.jpg,0.516319,0.005000,0.005000,0.005000,0.005000,0.038032,0.005000,0.005000
img_06210.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_06211.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_06237.jpg,0.241086,0.133443,0.103203,0.023822,0.098735,0.111112,0.095456,0.129936
img_06238.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_06259.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_06261.jpg,0.420388,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.026782
img_06268.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_06272.jpg,0.005000,0.005000,0.005000,0.005000,0.995000,0.005000,0.005000,0.005000
img_06273.jpg,0.362748,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_06285.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_06294.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_06302.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_06311.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_06318.jpg,0.032927,0.005000,0.005000,0.005000,0.005000,0.056076,0.005000,0.014279
img_06321.jpg,0.109733,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.700598
img_06324.jpg,0.241086,0.133443,0.103203,0.023822,0.098735,0.111112,0.095456,0.129936
img_06332.jpg,0.005000,0.005000,0.005000,0.005000,0.995000,0.005000,0.005000,0.005000
img_06345.jpg,0.006944,0.635572,0.005000,0.005000,0.005000,0.005000,0.005000,0.150313
img_06346.jpg,0.048046,0.005000,0.005000,0.005000,0.005000,0.338960,0.005000,0.005000
img_06349.jpg,0.005000,0.005000,0.005000,0.005000,0.995000,0.005000,0.005000,0.005000
img_06368.jpg,0.026155,0.005000,0.005000,0.005000,0.069962,0.005000,0.005000,0.005000
img_06369.jpg,0.005000,0.005000,0.005000,0.005000,0.995000,0.005000,0.005000,0.005000
img_06371.jpg,0.073575,0.271069,0.005000,0.005000,0.005000,0.005000,0.005000,0.137051
img_06373.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_06401.jpg,0.139726,0.009434,0.005000,0.005000,0.005000,0.011104,0.155896,0.137462
img_06412.jpg,0.191200,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.020506
img_06424.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_06426.jpg,0.459623,0.005000,0.005000,0.005000,0.027375,0.005000,0.005000,0.041698
img_06440.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.970663,0.005000,0.005000
img_06455.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_06469.jpg,0.119752,0.027530,0.032929,0.005000,0.172245,0.025033,0.023717,0.031699
img_06475.jpg,0.475871,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.280127
img_06477.jpg,0.035913,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.501043
img_06489.jpg,0.005000,0.005000,0.005000,0.005000,0.995000,0.005000,0.005000,0.005000
img_06496.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_06506.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_06508.jpg,0.005000,0.005000,0.005000,0.005000,0.995000,0.005000,0.005000,0.005000
img_06510.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_06521.jpg,0.130495,0.005000,0.005000,0.005000,0.005000,0.006733,0.062890,0.045814
img_06522.jpg,0.104418,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.857538
img_06525.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_06541.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_06547.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_06549.jpg,0.981547,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_06555.jpg,0.102621,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.452085
img_06559.jpg,0.005000,0.005000,0.005000,0.005000,0.995000,0.005000,0.005000,0.005000
img_06564.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_06571.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_06585.jpg,0.005000,0.005000,0.005000,0.005000,0.995000,0.005000,0.005000,0.005000
img_06608.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_06611.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_06614.jpg,0.526706,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_06616.jpg,0.255794,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.298437
img_06630.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.563686
img_06637.jpg,0.005000,0.005000,0.005000,0.005000,0.995000,0.005000,0.005000,0.005000
img_06642.jpg,0.012299,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_06646.jpg,0.005000,0.005000,0.005000,0.005000,0.973181,0.005000,0.005000,0.005000
img_06658.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.953677
img_06662.jpg,0.005000,0.005000,0.005000,0.005000,0.995000,0.005000,0.005000,0.005000
img_06663.jpg,0.241415,0.005000,0.005000,0.005000,0.005000,0.014972,0.005000,0.190496
img_06673.jpg,0.496435,0.005000,0.005000,0.005000,0.049934,0.018736,0.005000,0.022561
img_06681.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_06684.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_06685.jpg,0.005000,0.005000,0.005000,0.005000,0.995000,0.005000,0.005000,0.005000
img_06690.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_06698.jpg,0.039665,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.910082
img_06732.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_06734.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
